game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie
2016_10_MIN_WAS,2016,10,WAS,REG,0,1,0,0,0,0,0,38,18,6,3,8,0,0,0,0,0,20.0,0.0,3,0,7,4,43,5,0,0,21,64,15,0.33,0.67,1,0,0,0,0,0,6,3,0
2016_11_GB_WAS,2016,11,WAS,REG,0,1,3,1,1,2,0,34,14,8,2,5,0,0,0,0,0,24.0,0.0,3,2,8,5,46,3,0,0,19,65,16,0.29,0.71,1,0,0,0,0,0,7,3,0
2016_12_WAS_DAL,2016,12,WAS,REG,0,0,0,0,0,0,0,34,7,0,1,1,0,0,0,0,0,31.0,0.0,4,1,6,1,25,2,3,0,27,55,13,0.49,0.45,0,0,0,0,1,0,7,4,0
2016_13_WAS_ARI,2016,13,WAS,REG,0,0,1,0,1,0,0,47,5,2,2,6,0,0,0,0,0,31.0,0.0,4,2,6,5,47,3,1,1,23,72,15,0.32,0.65,0,0,0,0,1,0,7,5,0
2016_14_WAS_PHI,2016,14,WAS,REG,0,1,3,1,2,1,0,63,4,0,4,10,0,0,0,0,0,16.0,0.0,1,3,5,4,51,2,0,0,26,77,11,0.34,0.66,0,0,0,1,0,0,8,5,0
2016_15_CAR_WAS,2016,15,WAS,REG,0,0,1,0,1,0,0,38,19,11,2,5,0,0,0,0,0,26.0,0.0,2,5,5,1,39,6,1,0,32,72,18,0.44,0.54,0,1,0,0,0,0,8,6,0
2016_16_WAS_CHI,2016,16,WAS,REG,0,5,0,0,0,0,0,51,5,0,1,2,0,0,0,0,0,21.0,0.0,3,1,8,3,41,1,0,0,26,67,13,0.39,0.61,0,0,0,1,0,0,9,6,0
2016_17_NYG_WAS,2016,17,WAS,REG,0,0,0,0,0,0,0,42,20,10,1,2,0,0,0,0,0,13.0,0.0,1,2,3,3,28,8,0,0,41,69,14,0.59,0.41,0,1,0,0,0,0,9,7,0
2017_01_ARI_DET,2017,1,ARI,REG,0,1,1,0,0,1,0,48,6,0,1,4,1,0,0,0,0,30.0,6.0,2,1,5,2,44,5,1,0,27,72,13,0.38,0.61,0,0,0,0,1,0,0,1,0
2017_02_ARI_IND,2017,2,ARI,REG,0,1,3,0,2,1,0,48,9,0,4,8,0,0,0,0,0,13.0,0.0,1,2,5,8,41,7,0,0,29,70,15,0.41,0.59,0,0,0,1,0,0,1,1,0
2017_03_DAL_ARI,2017,3,ARI,REG,0,0,0,0,0,0,0,34,3,2,1,5,0,0,0,0,0,28.0,0.0,4,0,4,5,19,7,1,0,25,45,15,0.56,0.42,0,1,0,0,0,0,1,2,0
2017_04_SF_ARI,2017,4,ARI,REG,0,1,1,0,1,0,0,57,5,2,3,9,0,0,0,0,0,15.0,0.0,0,5,6,9,52,7,0,0,27,79,18,0.34,0.66,1,0,0,0,0,0,2,2,0
2017_05_ARI_PHI,2017,5,ARI,REG,0,1,0,0,0,0,0,36,13,0,1,2,0,0,0,0,0,34.0,0.0,4,2,2,5,31,3,2,0,31,64,11,0.48,0.48,0,0,0,0,1,0,2,3,0
2017_06_TB_ARI,2017,6,ARI,REG,0,2,0,0,0,0,0,45,3,0,2,6,0,0,0,0,0,27.0,0.0,1,0,7,5,46,4,0,0,22,68,12,0.32,0.68,1,0,0,0,0,0,3,3,0
2017_07_ARI_LA,2017,7,ARI,REG,0,1,0,0,0,0,0,60,2,0,1,4,0,0,0,0,0,33.0,0.0,3,4,1,9,38,2,1,0,39,78,10,0.5,0.49,0,0,0,0,1,0,3,4,0
2017_09_ARI_SF,2017,9,ARI,REG,0,1,1,1,1,0,0,45,7,6,5,15,0,0,0,0,0,10.0,0.0,1,1,5,3,56,8,0,0,17,73,15,0.23,0.77,0,0,0,1,0,0,4,4,0
2017_10_SEA_ARI,2017,10,ARI,REG,0,0,1,0,1,0,1,51,5,2,5,7,0,0,0,0,0,20.0,0.0,2,2,5,5,36,8,1,1,22,60,17,0.37,0.6,0,1,0,0,0,0,4,5,0
2017_11_ARI_HOU,2017,11,ARI,REG,0,1,4,1,4,0,0,43,15,7,1,7,0,0,0,0,0,31.0,0.0,4,1,4,4,33,6,0,0,34,67,15,0.51,0.49,0,0,0,0,1,0,4,6,0
2017_12_JAX_ARI,2017,12,ARI,REG,0,1,3,2,2,1,0,45,4,2,3,4,0,0,0,0,0,18.0,0.0,3,1,7,8,35,8,0,1,22,58,19,0.38,0.6,1,0,0,0,0,0,5,6,0
2017_13_LA_ARI,2017,13,ARI,REG,0,1,1,0,1,0,0,48,1,0,1,4,0,0,0,0,0,26.0,0.0,3,4,4,6,32,4,0,0,24,56,15,0.43,0.57,0,1,0,0,0,0,5,7,0
2017_14_TEN_ARI,2017,14,ARI,REG,0,2,0,0,0,0,0,38,9,7,3,5,0,0,0,0,0,7.0,0.0,1,1,5,5,34,6,0,0,22,56,13,0.39,0.61,1,0,0,0,0,0,6,7,0
2017_15_ARI_WAS,2017,15,ARI,REG,0,0,1,1,1,0,0,32,12,5,1,6,0,0,0,0,0,20.0,0.0,2,2,5,6,27,6,1,0,19,47,15,0.4,0.57,0,0,0,0,1,0,6,8,0
2017_16_NYG_ARI,2017,16,ARI,REG,0,2,2,1,2,0,0,42,11,1,2,1,1,0,0,0,0,1.0,6.0,0,1,5,6,47,6,0,0,20,67,12,0.3,0.7,1,0,0,0,0,0,7,8,0
2017_17_ARI_SEA,2017,17,ARI,REG,0,0,2,0,2,0,0,41,7,0,3,7,0,0,0,0,0,24.0,0.0,3,2,7,5,32,8,0,0,22,54,20,0.41,0.59,0,0,0,1,0,0,8,8,0
2017_01_ATL_CHI,2017,1,ATL,REG,0,0,2,0,1,1,0,47,5,0,4,10,0,0,0,0,0,17.0,0.0,2,1,6,4,44,5,0,0,19,63,14,0.3,0.7,0,0,0,1,0,0,1,0,0
2017_02_GB_ATL,2017,2,ATL,REG,0,1,1,1,1,0,0,40,8,2,3,7,1,0,0,0,0,24.0,6.0,2,1,7,11,54,3,1,0,14,69,13,0.2,0.78,1,0,0,0,0,0,2,0,0
2017_03_ATL_DET,2017,3,ATL,REG,0,0,0,0,0,0,0,43,4,0,2,6,0,0,0,0,0,20.0,0.0,2,4,7,5,47,5,0,0,19,66,18,0.29,0.71,0,0,0,1,0,0,3,0,0
2017_04_BUF_ATL,2017,4,ATL,REG,0,0,1,0,1,0,0,38,14,0,3,2,0,0,0,0,0,17.0,0.0,2,3,4,3,23,4,2,0,34,59,13,0.58,0.39,0,1,0,0,0,0,3,1,0
2017_06_MIA_ATL,2017,6,ATL,REG,0,1,0,0,0,0,0,34,15,0,0,2,0,0,0,0,0,20.0,0.0,2,2,4,5,33,2,1,0,30,64,10,0.47,0.52,0,1,0,0,0,0,3,2,0
2017_07_ATL_NE,2017,7,ATL,REG,0,0,1,0,1,0,0,32,23,21,2,2,0,0,0,0,0,23.0,0.0,2,3,2,12,31,2,3,0,33,67,9,0.49,0.46,0,0,0,0,1,0,3,3,0
2017_08_ATL_NYJ,2017,8,ATL,REG,0,0,3,0,1,2,0,45,8,0,3,6,0,0,0,0,0,20.0,0.0,2,4,6,5,35,5,0,1,22,58,17,0.38,0.6,0,0,0,1,0,0,4,3,0
2017_09_ATL_CAR,2017,9,ATL,REG,0,0,3,2,3,0,0,37,14,0,1,3,0,0,0,0,0,20.0,0.0,2,2,4,4,25,5,0,0,38,63,13,0.6,0.4,0,0,0,0,1,0,4,4,0
2017_10_DAL_ATL,2017,10,ATL,REG,0,0,2,2,2,0,0,44,6,1,8,9,0,0,0,0,0,7.0,0.0,1,1,6,6,38,4,0,0,21,59,12,0.36,0.64,1,0,0,0,0,0,5,4,0
2017_11_ATL_SEA,2017,11,ATL,REG,0,1,2,1,2,0,0,43,11,0,3,8,1,0,0,0,0,32.0,6.0,2,4,7,5,46,1,0,1,23,70,14,0.33,0.66,0,0,0,1,0,0,6,4,0
2017_12_TB_ATL,2017,12,ATL,REG,0,0,0,0,0,0,0,41,11,1,1,8,0,0,0,0,0,20.0,0.0,2,2,6,4,45,3,0,0,23,68,13,0.34,0.66,1,0,0,0,0,0,7,4,0
2017_13_MIN_ATL,2017,13,ATL,REG,0,0,0,0,0,0,0,43,13,0,2,2,0,0,0,0,0,14.0,0.0,2,0,4,5,32,5,3,0,28,63,11,0.44,0.51,0,1,0,0,0,0,7,5,0
2017_14_NO_ATL,2017,14,ATL,REG,0,1,0,0,0,0,0,37,11,1,2,3,0,0,0,0,0,17.0,0.0,2,1,5,1,37,5,0,0,15,52,13,0.29,0.71,1,0,0,0,0,0,8,5,0
2017_15_ATL_TB,2017,15,ATL,REG,0,0,2,1,2,0,0,37,9,6,2,5,0,0,0,0,0,21.0,0.0,3,1,5,6,35,4,0,2,18,55,13,0.33,0.64,0,0,0,1,0,0,9,5,0
2017_16_ATL_NO,2017,16,ATL,REG,0,1,1,0,0,1,0,47,7,0,1,2,0,0,0,0,0,23.0,0.0,2,3,4,5,29,6,3,0,28,60,15,0.47,0.48,0,0,0,0,1,0,9,6,0
2017_17_CAR_ATL,2017,17,ATL,REG,0,3,2,0,0,2,0,35,10,1,2,4,0,0,0,0,0,10.0,0.0,1,1,7,4,35,7,0,1,24,60,16,0.4,0.58,1,0,0,0,0,0,10,6,0
2017_18_ATL_LA,2017,18,ATL,POST,0,0,1,1,1,0,0,40,7,2,3,6,0,0,0,0,0,13.0,0.0,1,2,7,4,48,5,0,0,16,64,15,0.25,0.75,0,0,0,1,0,0,11,6,0
2017_19_ATL_PHI,2017,19,ATL,POST,0,0,3,1,1,2,0,50,3,0,1,4,0,0,0,0,0,15.0,0.0,1,3,3,4,31,3,3,0,29,63,10,0.46,0.49,0,0,0,0,1,0,11,7,0
2017_01_BAL_CIN,2017,1,BAL,REG,0,4,2,1,1,1,0,44,7,0,5,6,0,0,0,0,0,,,0,0,5,4,36,5,0,0,22,58,10,0.38,0.62,0,0,0,1,0,0,1,0,0
2017_02_CLE_BAL,2017,2,BAL,REG,0,4,1,1,1,0,0,47,4,0,3,9,0,0,0,0,0,10.0,0.0,1,1,5,12,45,4,0,0,21,66,11,0.32,0.68,1,0,0,0,0,0,2,0,0
2017_03_BAL_JAX,2017,3,BAL,REG,0,0,0,0,0,0,0,47,1,0,0,3,0,0,0,0,0,44.0,0.0,5,3,2,9,33,3,3,0,32,68,13,0.47,0.49,0,0,0,0,1,0,2,1,0
2017_04_PIT_BAL,2017,4,BAL,REG,0,1,2,0,1,1,1,52,8,0,1,7,0,0,0,0,0,26.0,0.0,2,3,3,6,32,4,1,0,41,74,12,0.55,0.43,0,1,0,0,0,0,2,2,0
2017_05_BAL_OAK,2017,5,BAL,REG,0,0,1,1,1,0,0,29,13,7,3,5,1,0,0,0,0,18.0,6.0,2,1,7,2,29,4,0,0,25,54,14,0.46,0.54,0,0,0,1,0,0,3,2,0
2017_06_CHI_BAL,2017,6,BAL,REG,0,0,4,2,2,2,0,65,6,0,4,7,0,0,0,0,0,27.0,0.0,3,2,7,5,21,9,1,0,53,75,21,0.71,0.28,0,1,0,0,0,0,3,3,0
2017_07_BAL_MIN,2017,7,BAL,REG,0,1,0,0,0,0,0,42,11,0,0,3,0,0,0,0,0,24.0,0.0,1,6,4,3,31,2,0,0,33,64,13,0.52,0.48,0,0,0,0,1,0,3,4,0
2017_08_MIA_BAL,2017,8,BAL,REG,0,2,0,0,0,0,0,49,1,0,3,7,2,0,0,0,0,2.0,12.0,0,1,8,2,47,8,0,0,19,66,17,0.29,0.71,1,0,0,0,0,0,4,4,0
2017_09_BAL_TEN,2017,9,BAL,REG,0,1,0,0,0,0,0,33,8,0,3,6,0,0,0,0,0,23.0,0.0,3,1,5,0,31,5,2,0,19,52,14,0.37,0.6,0,0,0,0,1,0,4,5,0
2017_11_BAL_GB,2017,11,BAL,REG,0,3,3,2,3,0,0,49,7,5,6,11,0,0,0,0,0,,,0,0,5,2,42,5,0,0,25,67,10,0.37,0.63,0,0,0,1,0,0,5,5,0
2017_12_HOU_BAL,2017,12,BAL,REG,0,2,1,1,1,0,0,40,10,0,2,8,0,0,0,0,0,16.0,0.0,1,3,6,7,39,4,0,0,25,64,14,0.39,0.61,1,0,0,0,0,0,6,5,0
2017_13_DET_BAL,2017,13,BAL,REG,0,2,3,1,2,1,0,45,11,0,3,4,1,0,0,0,0,21.0,6.0,3,1,8,3,37,6,0,0,24,61,18,0.39,0.61,1,0,0,0,0,0,7,5,0
2017_14_BAL_PIT,2017,14,BAL,REG,0,0,1,0,1,0,1,49,13,6,3,8,0,0,0,0,0,39.0,0.0,3,4,7,4,67,3,0,2,17,86,17,0.2,0.78,0,0,0,0,1,0,7,6,0
2017_15_BAL_CLE,2017,15,BAL,REG,0,2,2,2,2,0,0,39,6,0,2,8,1,0,0,0,0,11.0,6.0,1,1,6,7,39,5,0,0,19,58,13,0.33,0.67,0,0,0,1,0,0,8,6,0
2017_16_IND_BAL,2017,16,BAL,REG,0,0,1,0,0,1,0,40,3,0,2,3,0,0,0,0,0,16.0,0.0,1,5,6,3,35,2,0,0,24,59,14,0.41,0.59,1,0,0,0,0,0,9,6,0
2017_17_CIN_BAL,2017,17,BAL,REG,0,0,1,1,1,0,0,47,5,0,1,1,0,0,0,0,0,25.0,0.0,4,1,6,4,44,8,2,1,28,75,19,0.37,0.59,0,1,0,0,0,0,9,7,0
2017_01_NYJ_BUF,2017,1,BUF,REG,0,2,0,0,0,0,0,33,14,11,1,5,0,1,0,0,0,12.0,0.0,0,2,4,2,41,6,1,0,14,56,12,0.25,0.73,1,0,0,0,0,0,1,0,0
2017_02_BUF_CAR,2017,2,BUF,REG,0,0,1,0,0,1,0,36,19,0,6,7,0,0,0,0,0,9.0,0.0,0,3,2,5,38,6,1,0,27,66,11,0.41,0.58,0,0,0,0,1,0,1,1,0
2017_03_DEN_BUF,2017,3,BUF,REG,0,2,1,0,1,0,1,43,13,11,3,5,0,0,0,0,0,16.0,0.0,1,3,7,10,43,3,0,0,23,66,14,0.35,0.65,1,0,0,0,0,0,2,1,0
2017_04_BUF_ATL,2017,4,BUF,REG,0,2,3,1,3,0,0,46,10,1,1,8,1,0,0,0,0,18.0,6.0,2,1,6,5,43,3,0,0,29,72,12,0.4,0.6,0,0,0,1,0,0,3,1,0
2017_05_BUF_CIN,2017,5,BUF,REG,0,2,1,1,1,0,0,37,14,1,1,4,0,0,0,0,0,20.0,0.0,2,2,5,3,37,4,4,0,23,64,13,0.36,0.58,0,0,0,0,1,0,3,2,0
2017_07_TB_BUF,2017,7,BUF,REG,0,1,5,2,3,2,0,39,17,13,1,6,0,0,0,0,0,27.0,0.0,3,2,7,4,45,2,0,0,25,70,14,0.36,0.64,1,0,0,0,0,0,4,2,0
2017_08_OAK_BUF,2017,8,BUF,REG,0,2,3,1,3,0,0,39,12,6,0,1,1,0,0,0,0,15.0,6.0,2,0,7,4,49,4,0,0,14,63,13,0.22,0.78,1,0,0,0,0,0,5,2,0
2017_09_BUF_NYJ,2017,9,BUF,REG,0,0,0,0,0,0,0,45,8,0,1,4,0,0,0,0,0,34.0,0.0,4,2,4,8,21,5,3,0,38,62,15,0.61,0.34,0,0,0,0,1,0,5,3,0
2017_10_NO_BUF,2017,10,BUF,REG,0,0,1,1,1,0,0,37,20,14,0,1,0,0,0,0,0,47.0,0.0,6,2,3,6,25,0,4,0,44,73,11,0.6,0.34,0,1,0,0,0,0,5,4,0
2017_11_BUF_LAC,2017,11,BUF,REG,0,0,1,0,1,0,0,33,23,23,1,6,0,0,0,0,0,42.0,0.0,6,5,5,1,37,2,3,1,32,73,18,0.44,0.51,0,0,0,0,1,0,5,5,0
2017_12_BUF_KC,2017,12,BUF,REG,0,1,1,0,0,1,0,44,7,0,2,6,0,0,0,0,0,10.0,0.0,1,1,5,5,38,8,1,0,18,57,15,0.32,0.67,0,0,0,1,0,0,6,5,0
2017_13_NE_BUF,2017,13,BUF,REG,0,1,0,0,0,0,0,42,15,8,3,5,0,0,0,0,0,23.0,0.0,2,3,2,6,33,3,2,0,33,68,10,0.49,0.49,0,1,0,0,0,0,6,6,0
2017_14_IND_BUF,2017,14,BUF,REG,0,0,0,0,0,0,0,48,10,10,1,2,0,0,0,0,0,7.0,0.0,1,2,2,2,22,7,1,1,45,69,12,0.65,0.32,1,0,0,0,0,0,7,6,0
2017_15_MIA_BUF,2017,15,BUF,REG,0,3,5,0,1,4,0,38,18,15,3,5,0,0,0,0,0,16.0,0.0,1,3,5,2,52,4,0,0,21,73,13,0.29,0.71,1,0,0,0,0,0,8,6,0
2017_16_BUF_NE,2017,16,BUF,REG,0,1,0,0,0,0,0,40,16,0,2,2,1,0,0,0,0,38.0,6.0,4,3,4,3,30,1,2,0,36,68,12,0.53,0.44,0,0,0,0,1,0,8,7,0
2017_17_BUF_MIA,2017,17,BUF,REG,0,1,1,0,1,0,0,46,8,0,1,4,0,0,0,0,0,16.0,0.0,1,1,6,5,46,4,0,0,22,68,12,0.32,0.68,0,0,0,1,0,0,9,7,0
2017_18_BUF_JAX,2017,18,BUF,POST,0,0,2,0,1,1,0,36,13,3,2,5,0,0,0,0,0,10.0,0.0,1,1,2,1,24,9,1,1,33,59,13,0.56,0.41,0,0,0,0,1,0,9,8,0
2017_01_CAR_SF,2017,1,CAR,REG,0,1,1,1,1,0,0,43,4,1,4,8,0,0,0,0,0,3.0,0.0,0,1,5,7,39,4,0,0,15,54,10,0.28,0.72,0,0,0,1,0,0,1,0,0
2017_02_BUF_CAR,2017,2,CAR,REG,0,0,1,0,1,0,1,39,8,0,3,6,0,0,0,0,0,3.0,0.0,0,1,4,3,28,6,0,0,23,51,11,0.45,0.55,1,0,0,0,0,0,2,0,0
2017_03_NO_CAR,2017,3,CAR,REG,0,0,0,0,0,0,0,34,14,0,1,4,0,0,0,0,0,34.0,0.0,4,3,4,1,30,3,0,0,27,57,14,0.47,0.53,0,1,0,0,0,0,2,1,0
2017_04_CAR_NE,2017,4,CAR,REG,0,0,0,0,0,0,0,46,8,8,3,7,0,0,0,0,0,30.0,0.0,3,3,6,3,48,3,0,0,19,67,15,0.28,0.72,0,0,0,1,0,0,3,1,0
2017_05_CAR_DET,2017,5,CAR,REG,0,0,2,1,2,0,0,34,8,2,6,6,0,0,0,0,0,24.0,0.0,3,1,6,5,41,5,0,0,15,56,15,0.27,0.73,0,0,0,1,0,0,4,1,0
2017_06_PHI_CAR,2017,6,CAR,REG,0,0,2,1,1,1,0,28,16,0,3,8,0,0,0,0,0,28.0,0.0,2,2,6,4,33,6,2,0,26,61,16,0.43,0.54,0,1,0,0,0,0,4,2,0
2017_07_CAR_CHI,2017,7,CAR,REG,0,0,0,0,0,0,0,30,4,0,4,4,0,0,0,0,0,5.0,0.0,2,2,2,3,11,6,3,0,23,37,12,0.62,0.3,0,0,0,0,1,0,4,3,0
2017_08_CAR_TB,2017,8,CAR,REG,0,2,2,1,2,0,0,40,11,9,3,7,0,0,0,0,0,3.0,0.0,0,1,4,6,41,6,0,0,22,63,11,0.35,0.65,0,0,0,1,0,0,5,3,0
2017_09_ATL_CAR,2017,9,CAR,REG,0,1,1,0,0,1,0,32,13,0,2,8,0,0,0,0,0,17.0,0.0,2,1,5,4,40,4,1,0,17,58,12,0.29,0.69,1,0,0,0,0,0,6,3,0
2017_10_MIA_CAR,2017,10,CAR,REG,0,1,0,0,0,0,0,28,12,0,0,2,0,0,0,0,0,21.0,0.0,3,0,8,3,37,4,1,0,16,54,15,0.3,0.69,1,0,0,0,0,0,7,3,0
2017_12_CAR_NYJ,2017,12,CAR,REG,0,0,1,1,1,0,0,29,19,0,3,5,1,0,0,0,0,34.0,6.0,3,2,8,7,37,7,0,2,26,65,20,0.4,0.57,0,0,0,1,0,0,8,3,0
2017_13_CAR_NO,2017,13,CAR,REG,0,0,2,2,2,0,0,42,9,0,2,6,0,0,0,0,0,31.0,0.0,4,2,4,1,36,4,3,0,25,64,14,0.39,0.56,0,0,0,0,1,0,8,4,0
2017_14_MIN_CAR,2017,14,CAR,REG,0,2,1,1,1,0,0,47,9,0,6,8,0,0,0,0,0,24.0,0.0,1,4,6,2,51,3,0,0,21,72,14,0.29,0.71,1,0,0,0,0,0,9,4,0
2017_15_GB_CAR,2017,15,CAR,REG,0,3,1,1,1,0,0,37,11,0,3,5,0,0,0,0,0,24.0,0.0,3,1,6,3,47,2,0,1,19,67,12,0.28,0.7,1,0,0,0,0,0,10,4,0
2017_16_TB_CAR,2017,16,CAR,REG,0,0,3,3,2,1,0,36,16,0,6,6,0,0,0,0,0,19.0,0.0,1,5,6,10,33,1,0,0,24,57,13,0.42,0.58,1,0,0,0,0,0,11,4,0
2017_17_CAR_ATL,2017,17,CAR,REG,0,0,1,0,1,0,0,48,7,1,1,8,0,0,0,0,0,22.0,0.0,1,5,3,3,45,5,1,1,25,72,14,0.35,0.62,0,0,0,0,1,0,11,5,0
2017_18_CAR_NO,2017,18,CAR,POST,0,1,2,0,2,0,1,41,3,0,1,4,0,0,0,0,0,31.0,0.0,4,1,6,2,34,4,1,0,21,56,15,0.38,0.61,0,0,0,0,1,0,11,6,0
2017_01_ATL_CHI,2017,1,CHI,REG,0,0,0,0,0,0,0,39,6,0,2,6,0,0,0,0,0,23.0,0.0,2,3,4,4,32,3,2,0,21,55,12,0.38,0.58,0,1,0,0,0,0,0,1,0
2017_02_CHI_TB,2017,2,CHI,REG,0,0,2,2,2,0,0,37,14,14,2,6,0,0,0,0,0,23.0,0.0,3,3,2,5,33,3,2,0,32,67,11,0.48,0.49,0,0,0,0,1,0,0,2,0
2017_03_PIT_CHI,2017,3,CHI,REG,0,0,2,1,2,0,1,35,6,0,3,6,0,0,0,0,0,17.0,0.0,2,2,3,6,42,5,0,0,17,59,12,0.29,0.71,1,0,0,0,0,0,1,2,0
2017_04_CHI_GB,2017,4,CHI,REG,0,0,0,0,0,0,0,27,14,5,2,2,0,0,0,0,0,35.0,0.0,5,0,3,3,29,5,1,0,23,53,13,0.43,0.55,0,0,0,0,1,0,1,3,0
2017_05_MIN_CHI,2017,5,CHI,REG,1,0,1,0,1,0,1,55,5,0,4,10,0,0,0,0,0,20.0,0.0,2,2,3,3,36,6,0,0,31,67,13,0.46,0.54,0,1,0,0,0,0,1,4,0
2017_06_CHI_BAL,2017,6,CHI,REG,0,2,1,1,1,0,0,53,8,0,3,3,1,0,0,0,0,19.0,6.0,1,3,5,4,45,7,0,0,26,71,16,0.37,0.63,0,0,0,1,0,0,2,4,0
2017_07_CAR_CHI,2017,7,CHI,REG,0,2,1,1,0,1,0,55,5,0,5,10,2,0,0,0,0,5.0,12.0,0,1,4,4,39,5,0,0,30,69,10,0.43,0.57,1,0,0,0,0,0,3,4,0
2017_08_CHI_NO,2017,8,CHI,REG,0,0,2,2,2,0,0,45,7,0,2,3,0,0,0,0,0,20.0,0.0,2,2,4,3,30,4,3,0,27,60,12,0.45,0.5,0,0,0,0,1,0,3,5,0
2017_10_GB_CHI,2017,10,CHI,REG,0,0,0,0,0,0,0,53,4,0,3,6,0,0,0,0,0,23.0,0.0,2,4,4,2,28,4,1,0,36,65,14,0.55,0.43,0,1,0,0,0,0,3,6,0
2017_11_DET_CHI,2017,11,CHI,REG,0,0,1,1,1,0,0,48,4,0,3,7,0,0,0,0,0,21.0,0.0,3,2,5,6,34,4,1,0,23,58,14,0.4,0.59,0,1,0,0,0,0,3,7,0
2017_12_CHI_PHI,2017,12,CHI,REG,0,0,3,2,2,1,0,47,6,0,1,6,0,0,0,0,0,31.0,0.0,4,1,2,9,40,2,3,0,30,73,9,0.41,0.55,0,0,0,0,1,0,3,8,0
2017_13_SF_CHI,2017,13,CHI,REG,0,1,1,0,0,1,0,55,7,1,2,5,0,0,0,0,0,21.0,0.0,0,5,3,4,39,2,1,0,33,73,10,0.45,0.53,0,1,0,0,0,0,3,9,0
2017_14_CHI_CIN,2017,14,CHI,REG,0,1,1,1,1,0,0,32,9,0,3,6,0,0,0,0,0,7.0,0.0,1,0,7,2,40,5,0,0,13,53,13,0.25,0.75,0,0,0,1,0,0,4,9,0
2017_15_CHI_DET,2017,15,CHI,REG,0,0,1,1,1,0,0,43,5,0,4,6,0,0,0,0,0,20.0,0.0,2,2,3,6,37,4,1,0,19,57,11,0.33,0.65,0,0,0,0,1,0,4,10,0
2017_16_CLE_CHI,2017,16,CHI,REG,0,2,1,1,1,0,0,37,8,1,1,9,0,0,0,0,0,3.0,0.0,0,1,4,3,37,7,0,0,20,57,12,0.35,0.65,1,0,0,0,0,0,5,10,0
2017_17_CHI_MIN,2017,17,CHI,REG,0,0,0,0,0,0,0,40,15,0,2,7,0,0,0,0,0,27.0,0.0,3,1,4,10,31,8,2,0,34,67,16,0.51,0.46,0,0,0,0,1,0,5,11,0
2017_01_BAL_CIN,2017,1,CIN,REG,0,1,0,0,0,0,0,38,16,0,1,3,0,0,0,0,0,20.0,0.0,2,2,1,11,18,6,0,0,42,60,11,0.7,0.3,0,1,0,0,0,0,0,1,0
2017_02_HOU_CIN,2017,2,CIN,REG,0,0,0,0,0,0,0,41,17,0,3,6,0,0,0,0,0,13.0,0.0,1,2,4,6,27,9,0,0,35,62,16,0.56,0.44,0,1,0,0,0,0,0,2,0
2017_03_CIN_GB,2017,3,CIN,REG,0,1,1,1,0,1,0,37,15,7,6,8,1,0,0,0,0,28.0,6.0,3,2,5,6,48,6,0,0,17,65,16,0.26,0.74,0,0,0,0,1,0,0,3,0
2017_04_CIN_CLE,2017,4,CIN,REG,0,1,1,0,0,1,0,41,9,0,2,8,0,0,0,0,0,7.0,0.0,1,1,6,6,44,6,0,0,17,61,14,0.28,0.72,0,0,0,1,0,0,1,3,0
2017_05_BUF_CIN,2017,5,CIN,REG,0,1,2,0,1,1,0,45,10,0,6,8,0,0,0,0,0,16.0,0.0,1,3,5,3,43,7,0,0,24,67,16,0.36,0.64,1,0,0,0,0,0,2,3,0
2017_07_CIN_PIT,2017,7,CIN,REG,0,0,0,0,0,0,0,36,19,8,0,1,0,0,0,0,0,29.0,0.0,2,5,3,5,25,2,3,0,40,68,12,0.59,0.37,0,0,0,0,1,0,2,4,0
2017_08_IND_CIN,2017,8,CIN,REG,0,1,2,1,0,2,0,48,11,0,4,7,1,0,0,0,0,24.0,6.0,2,3,5,5,43,5,0,0,28,71,15,0.39,0.61,1,0,0,0,0,0,3,4,0
2017_09_CIN_JAX,2017,9,CIN,REG,0,0,1,1,1,0,0,58,3,0,0,5,0,0,0,0,0,17.0,0.0,2,3,2,4,38,2,1,0,39,78,9,0.5,0.49,0,0,0,0,1,0,3,5,0
2017_10_CIN_TEN,2017,10,CIN,REG,0,1,1,1,1,0,1,58,10,0,4,8,0,0,0,0,0,24.0,0.0,3,2,4,7,48,6,0,0,36,84,15,0.43,0.57,0,0,0,0,1,0,3,6,0
2017_11_CIN_DEN,2017,11,CIN,REG,0,1,2,1,1,1,0,52,7,2,3,11,0,0,0,0,0,17.0,0.0,2,2,4,3,45,5,0,0,34,79,13,0.43,0.57,0,0,0,1,0,0,4,6,0
2017_12_CLE_CIN,2017,12,CIN,REG,0,0,1,0,0,1,0,43,15,0,4,9,0,0,0,0,0,16.0,0.0,1,4,7,3,35,3,0,1,31,67,15,0.46,0.52,1,0,0,0,0,0,5,6,0
