player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,team,season_type,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,safety,interception,def_touchdown,defensive_two_point_attempt,fumble_forced,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,team_defense_snaps,defense_pct,age
00-0033376,Patrick Ricard,RB,1994,2017.0,0.0,0.0,0.0,75.0,300.0,Maine,2018,PIT,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033381,Adam Butler,DT,1994,2017.0,0.0,0.0,0.0,77.0,300.0,Vanderbilt,2018,NE,POST,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.0,123.0,0.6097560975609756,24.0
00-0033381,Adam Butler,DT,1994,2017.0,0.0,0.0,0.0,77.0,300.0,Vanderbilt,2018,NE,REG,18.0,9.0,2.0,10.0,12.0,0.0,0.0,2.0,0.0,3,0.0,0.0,0.0,278.0,761.0,0.3653088042049934,0.0
00-0033393,Kenny Moore,CB,1995,2017.0,0.0,0.0,0.0,69.0,190.0,Valdosta State,2018,IND,POST,24.0,6.0,1.0,12.0,13.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,158.0,158.0,1.0,23.0
00-0033393,Kenny Moore,CB,1995,2017.0,0.0,0.0,0.0,69.0,190.0,Valdosta State,2018,IND,REG,63.0,27.0,16.0,7.0,10.0,0.0,6.0,0.0,0.0,2,0.0,0.0,0.0,910.0,978.0,0.9304703476482618,0.0
00-0033399,Chase Allen,LB,1993,2017.0,0.0,0.0,0.0,75.0,246.0,Southern Illinois,2018,MIA,REG,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,208.0,0.0913461538461538,25.0
00-0033403,Cameron Malveaux,LB,1994,2017.0,0.0,0.0,0.0,77.0,265.0,Houston,2018,ARI,REG,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,42.0,262.0,0.1603053435114503,24.0
00-0033403,Cameron Malveaux,LB,1994,2017.0,0.0,0.0,0.0,77.0,265.0,Houston,2018,MIA,REG,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,78.0,193.0,0.4041450777202072,24.0
00-0033405,Torry McTyer,CB,1995,2017.0,0.0,0.0,0.0,71.0,188.0,UNLV,2018,MIA,REG,18.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,332.0,630.0,0.526984126984127,23.0
00-0033408,Bryan Cox,DE,1994,2017.0,0.0,0.0,0.0,75.0,270.0,Florida,2018,CAR,REG,4.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033415,Maurice Smith,S,1995,2017.0,0.0,0.0,0.0,72.0,194.0,Georgia,2018,MIA,REG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57.0,143.0,0.3986013986013986,23.0
00-0033424,Riley Bullough,LB,1993,2017.0,0.0,0.0,0.0,74.0,228.0,Michigan State,2018,TB,REG,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,122.0,194.0,0.6288659793814433,25.0
00-0033430,Greg Mabin,CB,1994,2017.0,0.0,0.0,0.0,74.0,195.0,Iowa,2018,SF,REG,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,149.0,322.0,0.4627329192546583,24.0
00-0033438,Fadol Brown,DE,1993,2017.0,0.0,0.0,0.0,76.0,282.0,Mississippi,2018,GB,REG,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.0,131.0,0.2061068702290076,25.0
00-0033438,Fadol Brown,DE,1993,2017.0,0.0,0.0,0.0,76.0,282.0,Mississippi,2018,LV,REG,13.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
00-0033445,Nicholas Morrow,LB,1995,2017.0,0.0,0.0,0.0,72.0,216.0,Greenville,2018,LV,REG,34.0,12.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033446,Jordan Simmons,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,LA,REG,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033447,Ahmad Thomas,LB,1994,2018.0,0.0,0.0,0.0,72.0,227.0,Oklahoma,2018,IND,REG,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,65.0,0.2307692307692307,24.0
00-0033452,Austin Calitro,LB,1994,2018.0,0.0,0.0,0.0,72.0,240.0,Villanova,2018,SEA,REG,29.0,17.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,272.0,513.0,0.530214424951267,24.0
00-0033455,Anthony Firkser,TE,1995,2018.0,0.0,0.0,0.0,74.0,241.0,Harvard,2018,TEN,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033460,John Ross,WR,1995,2017.0,1.0,9.0,9.0,71.0,190.0,Washington,2018,CAR,REG,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033460,John Ross,WR,1995,2017.0,1.0,9.0,9.0,71.0,190.0,Washington,2018,DEN,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033461,Raekwon McMillan,LB,1995,2017.0,2.0,22.0,54.0,74.0,250.0,Ohio State,2018,MIA,REG,63.0,47.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,831.0,1088.0,0.7637867647058824,23.0
00-0033462,Cordrea Tankersley,CB,1993,2017.0,3.0,33.0,97.0,73.0,200.0,Clemson,2018,MIA,REG,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,71.0,0.4084507042253521,25.0
00-0033463,Carl Lawson,DE,1995,2017.0,4.0,9.0,116.0,74.0,260.0,Auburn,2018,CIN,REG,12.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,203.0,438.0,0.4634703196347032,23.0
00-0033466,Isaiah McKenzie,WR,1995,2017.0,5.0,28.0,172.0,67.0,173.0,Georgia,2018,MIA,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033468,Ukeme Eligwe,LB,1994,2017.0,5.0,39.0,183.0,74.0,239.0,Georgia Southern,2018,NYG,REG,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.0,209.0,0.1818181818181818,24.0
00-0033469,Vincent Taylor,DT,1994,2017.0,6.0,10.0,194.0,75.0,306.0,Oklahoma State,2018,MIA,REG,21.0,13.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,204.0,547.0,0.3729433272394881,24.0
00-0033503,Art Maulet,CB,1993,2017.0,0.0,0.0,0.0,69.0,190.0,Memphis,2018,IND,REG,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
00-0033512,Damontae Kazee,S,1993,2017.0,5.0,5.0,149.0,71.0,174.0,San Diego State,2018,ATL,REG,67.0,26.0,6.0,0.0,7.0,0.0,16.0,0.0,0.0,2,0.0,0.0,0.0,991.0,1091.0,0.9083409715857012,25.0
00-0033523,Jonathan Allen,DT,1995,2017.0,1.0,17.0,17.0,75.0,300.0,Alabama,2018,WAS,REG,61.0,32.0,10.0,32.0,39.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,779.0,1033.0,0.7541142303969022,23.0
00-0033524,Kevin King,CB,1995,2017.0,2.0,1.0,33.0,75.0,200.0,Washington,2018,GB,REG,14.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,304.0,410.0,0.7414634146341463,23.0
00-0033525,Ryan Anderson,LB,1994,2017.0,2.0,17.0,49.0,74.0,255.0,Alabama,2018,WAS,REG,10.0,10.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,119.0,645.0,0.1844961240310077,24.0
00-0033527,Montae Nicholson,S,1995,2017.0,4.0,15.0,123.0,74.0,212.0,Michigan State,2018,WAS,REG,23.0,15.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,462.0,514.0,0.8988326848249028,23.0
00-0033529,Chase Roullier,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,DAL,REG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033529,Chase Roullier,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,NYG,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033532,Josh Harvey-Clemons,LB,1994,2017.0,7.0,12.0,230.0,76.0,230.0,Louisville,2018,WAS,REG,20.0,3.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,179.0,717.0,0.2496513249651325,24.0
00-0033533,Joshua Holsey,CB,1993,2017.0,7.0,17.0,235.0,71.0,195.0,Auburn,2018,WAS,REG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,52.0,0.5576923076923077,25.0
00-0033535,Daniel Ross,DT,1993,2017.0,0.0,0.0,0.0,76.0,300.0,Northeast Mississippi CC,2018,DAL,REG,14.0,9.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,212.0,680.0,0.3117647058823529,25.0
00-0033536,Mike Williams,WR,1994,2017.0,1.0,7.0,7.0,76.0,218.0,Clemson,2018,BAL,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033536,Mike Williams,WR,1994,2017.0,1.0,7.0,7.0,76.0,218.0,Clemson,2018,CLE,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033536,Mike Williams,WR,1994,2017.0,1.0,7.0,7.0,76.0,218.0,Clemson,2018,LA,REG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033537,Deshaun Watson,QB,1995,2017.0,1.0,12.0,12.0,75.0,223.0,Clemson,2018,WAS,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033538,Garett Bolles,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,LV,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033539,Jarrad Davis,LB,1995,2017.0,1.0,21.0,21.0,73.0,238.0,Florida,2018,DET,REG,91.0,32.0,9.0,24.0,29.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,976.0,987.0,0.9888551165146908,23.0
00-0033540,Takkarist McKinley,DE,1995,2017.0,1.0,26.0,26.0,74.0,250.0,UCLA,2018,ATL,REG,35.0,11.0,1.0,30.0,37.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,478.0,771.0,0.6199740596627756,23.0
00-0033541,Taco Charlton,DE,1994,2017.0,1.0,28.0,28.0,78.0,275.0,Michigan,2018,DAL,REG,14.0,20.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,397.0,667.0,0.5952023988005997,24.0
00-0033543,Sidney Jones,CB,1996,2017.0,2.0,11.0,43.0,72.0,181.0,Washington,2018,PHI,REG,22.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,290.0,545.0,0.5321100917431193,22.0
00-0033544,Quincy Wilson,CB,1996,2017.0,2.0,14.0,46.0,74.0,193.0,Florida,2018,IND,POST,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,128.0,157.0,0.8152866242038217,22.0
00-0033544,Quincy Wilson,CB,1996,2017.0,2.0,14.0,46.0,74.0,193.0,Florida,2018,IND,REG,19.0,10.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,354.0,682.0,0.5190615835777126,0.0
00-0033545,Teez Tabor,CB,1996,2017.0,2.0,21.0,53.0,72.0,201.0,Florida,2018,DET,REG,16.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,249.0,423.0,0.5886524822695035,22.0
00-0033546,Dalvin Tomlinson,DT,1994,2017.0,2.0,23.0,55.0,75.0,317.0,Alabama,2018,NYG,REG,18.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,628.0,1094.0,0.5740402193784278,24.0
00-0033547,Zach Cunningham,LB,1994,2017.0,2.0,25.0,57.0,75.0,230.0,Vanderbilt,2018,HOU,POST,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67.0,73.0,0.9178082191780822,24.0
00-0033547,Zach Cunningham,LB,1994,2017.0,2.0,25.0,57.0,75.0,230.0,Vanderbilt,2018,HOU,REG,72.0,38.0,9.0,0.0,3.0,0.0,2.0,2.0,0.0,4,0.0,0.0,0.0,753.0,929.0,0.8105489773950484,0.0
00-0033548,Chidobe Awuzie,CB,1995,2017.0,2.0,28.0,60.0,71.0,202.0,Colorado,2018,DAL,POST,8.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,134.0,134.0,1.0,23.0
00-0033548,Chidobe Awuzie,CB,1995,2017.0,2.0,28.0,60.0,71.0,202.0,Colorado,2018,DAL,REG,56.0,16.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,2,0.0,0.0,0.0,884.0,975.0,0.9066666666666666,0.0
00-0033549,Duke Riley,LB,1994,2017.0,3.0,11.0,75.0,73.0,227.0,LSU,2018,ATL,REG,40.0,22.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,395.0,795.0,0.4968553459119497,24.0
00-0033551,Rasul Douglas,CB,1994,2017.0,3.0,35.0,99.0,74.0,209.0,West Virginia,2018,PHI,POST,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,118.0,141.0,0.8368794326241135,24.0
00-0033551,Rasul Douglas,CB,1994,2017.0,3.0,35.0,99.0,74.0,209.0,West Virginia,2018,PHI,REG,51.0,14.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,492.0,600.0,0.82,0.0
00-0033553,James Conner,RB,1995,2017.0,3.0,41.0,105.0,73.0,233.0,Pittsburgh,2018,BAL,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033553,James Conner,RB,1995,2017.0,3.0,41.0,105.0,73.0,233.0,Pittsburgh,2018,DEN,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033553,James Conner,RB,1995,2017.0,3.0,41.0,105.0,73.0,233.0,Pittsburgh,2018,JAX,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033554,Tedric Thompson,S,1995,2017.0,4.0,4.0,111.0,72.0,204.0,Colorado,2018,SEA,POST,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.0,75.0,1.0,23.0
00-0033554,Tedric Thompson,S,1995,2017.0,4.0,4.0,111.0,72.0,204.0,Colorado,2018,SEA,REG,37.0,16.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,643.0,797.0,0.8067754077791719,0.0
00-0033557,Jalen Reeves-Maybin,LB,1995,2017.0,4.0,16.0,124.0,73.0,226.0,Tennessee,2018,DET,REG,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.0,307.0,0.1563517915309446,23.0
00-0033563,Carlos Watkins,DT,1993,2017.0,4.0,34.0,142.0,75.0,305.0,Clemson,2018,HOU,REG,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,46.0,0.2826086956521739,25.0
00-0033564,Jake Butt,TE,1995,2017.0,5.0,1.0,145.0,78.0,250.0,Michigan,2018,SEA,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033566,Desmond King,CB,1994,2017.0,5.0,7.0,151.0,70.0,200.0,Iowa,2018,LAC,POST,9.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,111.0,145.0,0.7655172413793103,24.0
00-0033566,Desmond King,CB,1994,2017.0,5.0,7.0,151.0,70.0,200.0,Iowa,2018,LAC,REG,49.0,21.0,12.0,0.0,3.0,0.0,6.0,2.0,0.0,0,0.0,0.0,0.0,800.0,1036.0,0.7722007722007722,0.0
00-0033568,Nate Hairston,CB,1994,2017.0,5.0,14.0,158.0,72.0,185.0,Temple,2018,IND,REG,19.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,401.0,492.0,0.8150406504065041,24.0
00-0033570,Anthony Walker,LB,1995,2017.0,5.0,17.0,161.0,73.0,242.0,Northwestern,2018,IND,POST,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,135.0,158.0,0.8544303797468354,23.0
00-0033570,Anthony Walker,LB,1995,2017.0,5.0,17.0,161.0,73.0,242.0,Northwestern,2018,IND,REG,62.0,56.0,35.0,4.0,7.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,694.0,984.0,0.7052845528455285,0.0
00-0033571,Matt Milano,LB,1994,2017.0,5.0,19.0,163.0,72.0,223.0,Boston College,2018,BUF,REG,59.0,40.0,20.0,4.0,9.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,741.0,821.0,0.902557856272838,24.0
00-0033572,Jamal Agnew,WR,1995,2017.0,5.0,21.0,165.0,70.0,190.0,San Diego,2018,DET,REG,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.0,320.0,0.365625,23.0
00-0033577,Nate Gerry,LB,1995,2017.0,5.0,40.0,184.0,74.0,218.0,Nebraska,2018,PHI,REG,11.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033578,Sam Tevi,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,ARI,REG,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033579,Xavier Woods,S,1995,2017.0,6.0,7.0,191.0,71.0,200.0,Louisiana Tech,2018,DAL,POST,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,134.0,134.0,1.0,23.0
00-0033579,Xavier Woods,S,1995,2017.0,6.0,7.0,191.0,71.0,200.0,Louisiana Tech,2018,DAL,REG,42.0,17.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,2,0.0,0.0,0.0,882.0,889.0,0.9921259842519684,0.0
00-0033580,Tanner Vallejo,LB,1994,2017.0,6.0,11.0,195.0,73.0,230.0,Boise State,2018,CLE,REG,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,140.0,361.0,0.3878116343490305,24.0
00-0033582,Jeremiah Ledbetter,DT,1994,2017.0,6.0,21.0,205.0,75.0,295.0,Arkansas,2018,TB,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,77.0,0.2207792207792207,24.0
00-0033588,Isaac Rochell,DE,1995,2017.0,7.0,7.0,225.0,76.0,280.0,Notre Dame,2018,LAC,POST,5.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,52.0,143.0,0.3636363636363636,23.0
00-0033588,Isaac Rochell,DE,1995,2017.0,7.0,7.0,225.0,76.0,280.0,Notre Dame,2018,LAC,REG,32.0,16.0,3.0,22.0,25.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,485.0,910.0,0.532967032967033,0.0
00-0033594,Chris Carson,RB,1994,2017.0,7.0,31.0,249.0,71.0,222.0,Oklahoma State,2018,ARI,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033598,Eli Ankou,DT,1994,2017.0,0.0,0.0,0.0,75.0,325.0,UCLA,2018,JAX,REG,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.0,118.0,0.4067796610169492,24.0
00-0033608,Ryan Lewis,CB,1994,2017.0,0.0,0.0,0.0,72.0,195.0,Pittsburgh,2018,BUF,REG,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,143.0,250.0,0.572,24.0
00-0033611,Ricky Seals-Jones,TE,1995,2017.0,0.0,0.0,0.0,77.0,243.0,Texas A&M,2018,LA,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033611,Ricky Seals-Jones,TE,1995,2017.0,0.0,0.0,0.0,77.0,243.0,Texas A&M,2018,WAS,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033614,Pasoni Tasini,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,ARI,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,64.0,0.25,0.0
00-0033627,Jason Croom,TE,1994,2017.0,0.0,0.0,0.0,77.0,246.0,Tennessee,2018,CHI,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033635,Isaiah Irving,LB,1994,2017.0,0.0,0.0,0.0,75.0,254.0,San Jose State,2018,CHI,REG,8.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.0,345.0,0.2608695652173913,24.0
00-0033658,Blake Jarwin,TE,1994,2017.0,0.0,0.0,0.0,77.0,260.0,Oklahoma State,2018,NYG,REG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033658,Blake Jarwin,TE,1994,2017.0,0.0,0.0,0.0,77.0,260.0,Oklahoma State,2018,PHI,REG,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033658,Blake Jarwin,TE,1994,2017.0,0.0,0.0,0.0,77.0,260.0,Oklahoma State,2018,SEA,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
00-0033659,Joseph Jones,LB,1994,2017.0,0.0,0.0,0.0,72.0,240.0,Northwestern,2018,DEN,REG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.0,69.0,0.3478260869565217,24.0
00-0033675,Dymonte Thomas,S,1993,2017.0,0.0,0.0,0.0,74.0,199.0,Michigan,2018,DEN,REG,7.0,4.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,41.0,257.0,0.159533073929961,25.0
00-0033676,Elijah Wilkinson,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,CIN,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033693,Carroll Phillips,DE,1992,2017.0,0.0,0.0,0.0,75.0,242.0,Illinois,2018,IND,REG,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,41.0,217.0,0.1889400921658986,26.0
00-0033697,Michael Davis,CB,1995,2017.0,0.0,0.0,0.0,74.0,196.0,Brigham Young,2018,LAC,POST,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,143.0,144.0,0.9930555555555556,23.0
00-0033697,Michael Davis,CB,1995,2017.0,0.0,0.0,0.0,74.0,196.0,Brigham Young,2018,LAC,REG,29.0,15.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,616.0,710.0,0.8676056338028169,0.0
00-0033699,Austin Ekeler,RB,1995,2017.0,0.0,0.0,0.0,69.0,200.0,Western State,2018,LAC,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
00-0033731,Tre Sullivan,S,1993,2017.0,0.0,0.0,0.0,72.0,200.0,Shepherd,2018,PHI,POST,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,140.0,0.6214285714285714,25.0
00-0033731,Tre Sullivan,S,1993,2017.0,0.0,0.0,0.0,72.0,200.0,Shepherd,2018,PHI,REG,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,187.0,454.0,0.4118942731277533,0.0
00-0033765,Dylan Cole,LB,1994,2017.0,0.0,0.0,0.0,72.0,240.0,Missouri State,2018,HOU,POST,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,73.0,0.1095890410958904,24.0
00-0033765,Dylan Cole,LB,1994,2017.0,0.0,0.0,0.0,72.0,240.0,Missouri State,2018,HOU,REG,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,117.0,453.0,0.2582781456953642,0.0
00-0033770,Justin Hardee,CB,1994,2017.0,0.0,0.0,0.0,72.0,200.0,Illinois,2018,NO,REG,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,77.0,227.0,0.3392070484581498,24.0
00-0033782,DeMarcus Walker,DE,1994,2017.0,2.0,19.0,51.0,76.0,280.0,Florida State,2018,DEN,REG,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,127.0,0.1496062992125984,24.0
